file,line,label,pattern,snippet
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ColonyVisualizer.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ColonyVisualizer.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.TextRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/FijiBandDetector.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/FijiBandDetector.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImagePreprocessor.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImagePreprocessor.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImagePreprocessor.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImagePreprocessor.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.filter.GaussianBlur;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImagePreprocessor.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.ContrastEnhancer;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImageProcessingBugFixesTest.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImageProcessingBugFixesTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ColorProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ImageProcessingBugFixesTest.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/LaneDetector.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/LaneDetector.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/LaneDetector.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/OverlayRenderer.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/OverlayRenderer.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/OverlayRenderer.java,8,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/OverlayRenderer.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.TextRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PetriColonyMask.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PetriColonyMask.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PetriColonyMask.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PetriColonyMask.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateAlignment.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateAlignment.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateAlignment.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateDetector.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateDetector.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateDetector.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateDetector.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/PlateDetector.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.ImageCalculator;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/Profiles.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/Profiles.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/Quant.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/Quant.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/ResourceAwareImagePreprocessor.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustColonyDetector.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustColonyDetector.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustColonyDetector.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustColonyDetector.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.filter.ParticleAnalyzer;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustColonyDetector.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.AutoThresholder;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustPlateDetector.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustPlateDetector.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustPlateDetector.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustPlateDetector.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.Calibration;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/RobustPlateDetector.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyClassifier.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyClassifier.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyClassifier.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyClassifier.java,118,Java 'ij.*' package usage,\bij\.[A-Za-z_],ij.plugin.filter.GaussianBlur blur = new ij.plugin.filter.GaussianBlur();
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyClassifier.java,122,Java 'ij.*' package usage,\bij\.[A-Za-z_],ij.plugin.ImageCalculator calc = new ij.plugin.ImageCalculator();
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyTools.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/StreamlinedColonyTools.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/TimeSeriesColonyTracker.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/TimeSeriesColonyTracker.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/UnifiedColonyDetector.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/UnifiedColonyDetector.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/UnifiedColonyDetector.java,8,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/UnifiedColonyDetector.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/UnifiedColonyDetector.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/XGalBluenessAnalyzer.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/XGalBluenessAnalyzer.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/analysis/XGalBluenessAnalyzer.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ColorProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/cli/AutotuneAnalysisCLI.java,26,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/DephosphorylationShiftDemo.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/DephosphorylationShiftDemo.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/HcpCompositionDemo.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/HcpCompositionDemo.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/IsoformProfilingDemo.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/IsoformProfilingDemo.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/ProteaseDigestKineticsDemo.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/ProteaseDigestKineticsDemo.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/performance/SyntheticGelTest.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/demos/performance/SyntheticGelTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.FloatProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/ColorChannelProcessor.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/ColorChannelProcessor.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImageStack;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/ColorChannelProcessor.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ColorProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/ColorChannelProcessor.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/FormatNormalizer.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/FormatNormalizer.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/FormatNormalizer.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ColorProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/FormatNormalizer.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/imageio/FormatNormalizer.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ShortProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/img/IJUtils.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/img/IJUtils.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/img/IJUtils.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.frame.RoiManager;
autodense/plugin/src/main/java/com/betterdairy/autodense/img/LaneWiseBackground.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/img/LaneWiseBackground.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/orchestrator/OpenAiOrchestrator.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/performance/PerformanceOptimizer.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/performance/PerformanceOptimizer.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/performance/PerformanceOptimizer.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.FloatProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/performance/PerformanceOptimizer.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ByteProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/ClasspathAudit.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/EnhancedImageJLauncher.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/EnhancedImageJLauncher.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/EnhancedImageJLauncher.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.ProfilePlot;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/GelUI.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/GelUI.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/plugin/OpenAiApiClient.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/service/AnalysisService.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/service/AnalysisService.java,8,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/service/AnalysisService.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/service/AnalysisServiceDemo.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ConcurrentAccessTester.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ConcurrentAccessTester.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ConcurrentAccessTester.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ConcurrentAccessTester.java,620,Java 'ij.*' package usage,\bij\.[A-Za-z_],"new ij.process.ByteProcessor(width, height));"
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ConcurrentAccessTester.java,623,Java 'ij.*' package usage,\bij\.[A-Za-z_],ij.process.ImageProcessor proc = img.getProcessor();
autodense/plugin/src/main/java/com/betterdairy/autodense/session/SessionStore.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/SessionStore.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ThreadSafeSessionStore.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ThreadSafeSessionStore.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ThreadSafetyValidationTest.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ThreadSafetyValidationTest.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ColorProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/session/ThreadSafetyValidationTest.java,89,Java 'ij.*' package usage,\bij\.[A-Za-z_],"store.putOverlay(img1.getOverlay() != null ? img1.getOverlay() : new ij.gui.Overlay(), handle1);"
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/AssayOps.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/AssayOps.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/AssayOps.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/AssayOps.java,12,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/AssayOps.java,13,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/ColonyAnalysisTools.java,12,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/ColonyAnalysisTools.java,13,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisTools.java,17,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisTools.java,18,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisTools.java,19,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisTools.java,20,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisTools.java,21,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.TextRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisToolsNew.java,8,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/GelAnalysisToolsNew.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/PlateAnalysisTools.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/PlateAnalysisTools.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/PlateAnalysisTools.java,12,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/PlateAnalysisTools.java,13,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.measure.ResultsTable;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/PlateAnalysisTools.java,14,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.plugin.ImageCalculator;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/BandDetectionTools.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/BandDetectionTools.java,12,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/BandDetectionTools.java,13,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.TextRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/GelExportTools.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/GelExportTools.java,8,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/GelExportTools.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/GelExportTools.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/GelExportTools.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/LaneDetectionTools.java,9,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Overlay;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/LaneDetectionTools.java,10,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/tools/gel/LaneDetectionTools.java,11,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.TextRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/GenerateSyntheticImages.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/GenerateSyntheticImages.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.io.FileSaver;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImageJResourceManager.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImagePreprocessor.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImagePreprocessor.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImagePreprocessor.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.FloatProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImagePreprocessor.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ImagePreprocessor.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.IJ;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ResourceLeakDetector.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/ResourceManager.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/SyntheticImageGenerator.java,3,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/SyntheticImageGenerator.java,4,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.FloatProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/SyntheticImageGenerator.java,5,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/SyntheticImageGenerator.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.Roi;
autodense/plugin/src/main/java/com/betterdairy/autodense/util/SyntheticImageGenerator.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.gui.OvalRoi;
autodense/plugin/src/main/java/com/betterdairy/autodense/viz/ColonyViz.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/viz/ColonyViz.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
autodense/plugin/src/main/java/com/betterdairy/autodense/viz/GelViz.java,6,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.ImagePlus;
autodense/plugin/src/main/java/com/betterdairy/autodense/viz/GelViz.java,7,Java 'ij.*' package usage,\bij\.[A-Za-z_],import ij.process.ImageProcessor;
